ws,text type,value,word,frq,fpm
is a type of,Genre,Others,authority,50,1.7472719929737301
is a type of,Genre,Others,landowner,44,1.5375993538168824
is a type of,Genre,Others,company,44,1.5375993538168824
is a type of,Genre,Others,water,41,1.4327630342384587
is a type of,Genre,Others,management,38,1.3279267146600349
is a type of,Genre,Others,Agency,36,1.2580358349410856
is a type of,Genre,Others,wave,36,1.2580358349410856
is a type of,Genre,Others,Protection,36,1.2580358349410856
is a type of,Genre,Others,nature,35,1.223090395081611
is a type of,Genre,Others,construction,35,1.223090395081611
is a type of,Genre,Others,Flood,35,1.223090395081611
is a type of,Genre,Others,Forum,35,1.223090395081611
is a type of,Genre,Others,drill,35,1.223090395081611
is a type of,Genre,Others,Royal,34,1.1881449552221366
is a type of,Genre,Others,[number],33,1.153199515362662
is a type of,Genre,Others,Environment,33,1.153199515362662
is a type of,Genre,Others,Birds,32,1.1182540755031873
is a type of,Genre,Others,Trust,32,1.1182540755031873
is a type of,Genre,Others,Rivers,32,1.1182540755031873
is a type of,Genre,Others,Country,31,1.0833086356437125
is a type of,Genre,Others,Union,31,1.0833086356437125
is a type of,Genre,Others,Farmers,31,1.0833086356437125
is a type of,Genre,Others,Authorities,31,1.0833086356437125
is a type of,Genre,Others,Land,31,1.0833086356437125
is a type of,Genre,Others,Drainage,31,1.0833086356437125
is a type of,Genre,Others,debris,31,1.0833086356437125
is a type of,Genre,Others,Society,31,1.0833086356437125
is a type of,Genre,Others,Business,31,1.0833086356437125
is a type of,Genre,Others,breakwater,31,1.0833086356437125
is a type of,Genre,Others,association,30,1.0483631957842379
is a type of,Genre,Others,trust,30,1.0483631957842379
is a type of,Genre,Others,cloud,30,1.0483631957842379
is a type of,Genre,Others,fishing,30,1.0483631957842379
is a type of,Genre,Others,user,30,1.0483631957842379
is a type of,Genre,Others,erosion,29,1.0134177559247635
is a type of,Genre,Others,insurer,28,0.9784723160652888
is a type of,Genre,Others,Wildlife,28,0.9784723160652888
is a type of,Genre,Others,Trusts,28,0.9784723160652888
is a type of,Genre,Others,rock,26,0.9085814363463397
is a type of,Genre,Others,utility,23,0.8037451167679158
is a type of,Genre,Others,infrastructure,23,0.8037451167679158
is a type of,Genre,Others,risk,21,0.7338542370489667
is a type of,Genre,Others,core,21,0.7338542370489667
is a type of,Genre,Others,area,20,0.698908797189492
is a type of,Genre,Others,organisation,20,0.698908797189492
is a type of,Genre,Others,plan,20,0.698908797189492
is a type of,Genre,Others,groyne,19,0.6639633573300174
is a type of,Genre,Others,land,19,0.6639633573300174
is a type of,Genre,Others,highway,19,0.6639633573300174
is a type of,Genre,Others,non-government,18,0.6290179174705428
is a type of,Genre,Others,Rail,18,0.6290179174705428
is a type of,Genre,Others,beach,18,0.6290179174705428
is a type of,Genre,Others,Network,18,0.6290179174705428
is a type of,Genre,Others,system,17,0.5940724776110683
is a type of,Genre,Others,East,16,0.5591270377515937
is a type of,Genre,Others,South,16,0.5591270377515937
is a type of,Genre,Others,boardwalk,15,0.5241815978921189
is a type of,Genre,Others,flood,15,0.5241815978921189
is a type of,Genre,Others,dune,15,0.5241815978921189
is a type of,Genre,Others,case,14,0.4892361580326444
is a type of,Genre,Others,provider,14,0.4892361580326444
is a type of,Genre,Others,sand,13,0.45429071817316985
is a type of,Genre,Others,production,13,0.45429071817316985
is a type of,Genre,Others,level,13,0.45429071817316985
is a type of,Genre,Others,flooding,13,0.45429071817316985
is a type of,Genre,Others,service,13,0.45429071817316985
is a type of,Genre,Others,road,12,0.4193452783136952
is a type of,Genre,Others,environment,12,0.4193452783136952
is a type of,Genre,Others,use,12,0.4193452783136952
is a type of,Genre,Others,Institution,12,0.4193452783136952
is a type of,Genre,Others,availability,12,0.4193452783136952
is a type of,Genre,Others,height,12,0.4193452783136952
is a type of,Genre,Others,sea,12,0.4193452783136952
is a type of,Genre,Others,Longyear,12,0.4193452783136952
is a type of,Genre,Others,Scottish,11,0.3843998384542206
is a type of,Genre,Others,conservation,11,0.3843998384542206
is a type of,Genre,Others,outcrop,11,0.3843998384542206
is a type of,Genre,Others,River,11,0.3843998384542206
is a type of,Genre,Others,reef,11,0.3843998384542206
is a type of,Genre,Others,gabion,11,0.3843998384542206
is a type of,Genre,Others,air,11,0.3843998384542206
is a type of,Genre,Others,heat,10,0.349454398594746
is a type of,Genre,Others,measure,10,0.349454398594746
is a type of,Genre,Others,nourishment,10,0.349454398594746
is a type of,Genre,Others,objective,10,0.349454398594746
is a type of,Genre,Others,work,10,0.349454398594746
is a type of,Genre,Others,material,10,0.349454398594746
is a type of,Genre,Others,instance,10,0.349454398594746
is a type of,Genre,Others,period,10,0.349454398594746
is a type of,Genre,Others,skip,10,0.349454398594746
is a type of,Genre,Others,sediment,9,0.3145089587352714
is a type of,Genre,Others,attachment,9,0.3145089587352714
is a type of,Genre,Others,asset,9,0.3145089587352714
is a type of,Genre,Others,revetment,9,0.3145089587352714
is a type of,Genre,Others,coast,9,0.3145089587352714
is a type of,Genre,Others,snow,9,0.3145089587352714
is a type of,Genre,Others,amenity,9,0.3145089587352714
is a type of,Genre,Others,rope,9,0.3145089587352714
is a type of,Domain,1.1 Environmental Law,National,106,3.704216625104308
is a type of,Domain,1.1 Environmental Law,water,94,3.2848713467906125
is a type of,Domain,1.1 Environmental Law,Association,93,3.249925906931138
is a type of,Domain,1.1 Environmental Law,authority,71,2.4811262300226966
is a type of,Domain,1.1 Environmental Law,erosion,46,1.6074902335358316
is a type of,Domain,1.1 Environmental Law,company,44,1.5375993538168824
is a type of,Domain,1.1 Environmental Law,planning,39,1.3628721545195095
is a type of,Domain,1.1 Environmental Law,management,38,1.3279267146600349
is a type of,Domain,1.1 Environmental Law,Protection,36,1.2580358349410856
is a type of,Domain,1.1 Environmental Law,Flood,36,1.2580358349410856
is a type of,Domain,1.1 Environmental Law,Agency,36,1.2580358349410856
is a type of,Domain,1.1 Environmental Law,Forum,35,1.223090395081611
is a type of,Domain,1.1 Environmental Law,[number],34,1.1881449552221366
is a type of,Domain,1.1 Environmental Law,Royal,34,1.1881449552221366
is a type of,Domain,1.1 Environmental Law,Environment,33,1.153199515362662
is a type of,Domain,1.1 Environmental Law,Society,32,1.1182540755031873
is a type of,Domain,1.1 Environmental Law,structure,32,1.1182540755031873
is a type of,Domain,1.1 Environmental Law,land,32,1.1182540755031873
is a type of,Domain,1.1 Environmental Law,Land,32,1.1182540755031873
is a type of,Domain,1.1 Environmental Law,Rivers,32,1.1182540755031873
is a type of,Domain,1.1 Environmental Law,Drainage,32,1.1182540755031873
is a type of,Domain,1.1 Environmental Law,Birds,32,1.1182540755031873
is a type of,Domain,1.1 Environmental Law,Farmers,31,1.0833086356437125
is a type of,Domain,1.1 Environmental Law,Business,31,1.0833086356437125
is a type of,Domain,1.1 Environmental Law,Union,31,1.0833086356437125
is a type of,Domain,1.1 Environmental Law,Authorities,31,1.0833086356437125
is a type of,Domain,1.1 Environmental Law,Country,31,1.0833086356437125
is a type of,Domain,1.1 Environmental Law,do,29,1.0134177559247635
is a type of,Domain,1.1 Environmental Law,Vale,29,1.0134177559247635
is a type of,Domain,1.1 Environmental Law,Lobo,29,1.0134177559247635
is a type of,Domain,1.1 Environmental Law,sediment,28,0.9784723160652888
is a type of,Domain,1.1 Environmental Law,construction,28,0.9784723160652888
is a type of,Domain,1.1 Environmental Law,insurer,28,0.9784723160652888
is a type of,Domain,1.1 Environmental Law,Trusts,28,0.9784723160652888
is a type of,Domain,1.1 Environmental Law,Trust,28,0.9784723160652888
is a type of,Domain,1.1 Environmental Law,Wildlife,28,0.9784723160652888
is a type of,Domain,1.1 Environmental Law,infrastructure,28,0.9784723160652888
is a type of,Domain,1.1 Environmental Law,wave,27,0.9435268762058142
is a type of,Domain,1.1 Environmental Law,development,27,0.9435268762058142
is a type of,Domain,1.1 Environmental Law,river,27,0.9435268762058142
is a type of,Domain,1.1 Environmental Law,measure,27,0.9435268762058142
is a type of,Domain,1.1 Environmental Law,beach,27,0.9435268762058142
is a type of,Domain,1.1 Environmental Law,Vagueira,25,0.8736359964868651
is a type of,Domain,1.1 Environmental Law,utility,24,0.8386905566273904
is a type of,Domain,1.1 Environmental Law,Commission,24,0.8386905566273904
is a type of,Domain,1.1 Environmental Law,plan,23,0.8037451167679158
is a type of,Domain,1.1 Environmental Law,risk,23,0.8037451167679158
is a type of,Domain,1.1 Environmental Law,organisation,22,0.7687996769084412
is a type of,Domain,1.1 Environmental Law,highway,22,0.7687996769084412
is a type of,Domain,1.1 Environmental Law,plant,22,0.7687996769084412
is a type of,Domain,1.1 Environmental Law,ii,21,0.7338542370489667
is a type of,Domain,1.1 Environmental Law,Peninsula,21,0.7338542370489667
is a type of,Domain,1.1 Environmental Law,Estela,21,0.7338542370489667
is a type of,Domain,1.1 Environmental Law,Jutland,21,0.7338542370489667
is a type of,Domain,1.1 Environmental Law,Ystad,21,0.7338542370489667
is a type of,Domain,1.1 Environmental Law,reflection,21,0.7338542370489667
is a type of,Domain,1.1 Environmental Law,Massa,21,0.7338542370489667
is a type of,Domain,1.1 Environmental Law,Marina,21,0.7338542370489667
is a type of,Domain,1.1 Environmental Law,Quarteira,21,0.7338542370489667
is a type of,Domain,1.1 Environmental Law,use,21,0.7338542370489667
is a type of,Domain,1.1 Environmental Law,Management,21,0.7338542370489667
is a type of,Domain,1.1 Environmental Law,Hel,21,0.7338542370489667
is a type of,Domain,1.1 Environmental Law,transport,21,0.7338542370489667
is a type of,Domain,1.1 Environmental Law,estuary,20,0.698908797189492
is a type of,Domain,1.1 Environmental Law,dune,20,0.698908797189492
is a type of,Domain,1.1 Environmental Law,sand,20,0.698908797189492
is a type of,Domain,1.1 Environmental Law,policy,20,0.698908797189492
is a type of,Domain,1.1 Environmental Law,body,20,0.698908797189492
is a type of,Domain,1.1 Environmental Law,area,20,0.698908797189492
is a type of,Domain,1.1 Environmental Law,environment,19,0.6639633573300174
is a type of,Domain,1.1 Environmental Law,non-government,19,0.6639633573300174
is a type of,Domain,1.1 Environmental Law,Network,18,0.6290179174705428
is a type of,Domain,1.1 Environmental Law,Rail,18,0.6290179174705428
is a type of,Domain,1.1 Environmental Law,reservoir,17,0.5940724776110683
is a type of,Domain,1.1 Environmental Law,landowner,17,0.5940724776110683
is a type of,Domain,1.1 Environmental Law,road,17,0.5940724776110683
is a type of,Domain,1.1 Environmental Law,South,17,0.5940724776110683
is a type of,Domain,1.1 Environmental Law,source,16,0.5591270377515937
is a type of,Domain,1.1 Environmental Law,group,16,0.5591270377515937
is a type of,Domain,1.1 Environmental Law,assessment,16,0.5591270377515937
is a type of,Domain,1.1 Environmental Law,level,16,0.5591270377515937
is a type of,Domain,1.1 Environmental Law,East,16,0.5591270377515937
is a type of,Domain,1.1 Environmental Law,groundwater,15,0.5241815978921189
is a type of,Domain,1.1 Environmental Law,quality,15,0.5241815978921189
is a type of,Domain,1.1 Environmental Law,Shoreline,15,0.5241815978921189
is a type of,Domain,1.1 Environmental Law,energy,15,0.5241815978921189
is a type of,Domain,1.1 Environmental Law,concept,15,0.5241815978921189
is a type of,Domain,1.1 Environmental Law,flood,15,0.5241815978921189
is a type of,Domain,1.1 Environmental Law,Sussex,15,0.5241815978921189
is a type of,Domain,1.1 Environmental Law,identification,14,0.4892361580326444
is a type of,Domain,1.1 Environmental Law,gas,14,0.4892361580326444
is a type of,Domain,1.1 Environmental Law,report,14,0.4892361580326444
is a type of,Domain,1.1 Environmental Law,information,14,0.4892361580326444
is a type of,Domain,1.1 Environmental Law,protection,14,0.4892361580326444
is a type of,Domain,1.1 Environmental Law,resource,14,0.4892361580326444
is a type of,Domain,1.1 Environmental Law,purpose,14,0.4892361580326444
is a type of,Domain,1.1 Environmental Law,work,14,0.4892361580326444
is a type of,Domain,1.1 Environmental Law,cost,14,0.4892361580326444
is a type of,Domain,1.1 Environmental Law,provider,14,0.4892361580326444
is a type of,Domain,1.1 Environmental Law,objective,13,0.45429071817316985
is a type of,Domain,2.5 Hydrology,water,153,5.346652298499614
is a type of,Domain,2.5 Hydrology,soil,70,2.446180790163222
is a type of,Domain,2.5 Hydrology,rock,55,1.921999192271103
is a type of,Domain,2.5 Hydrology,cover,50,1.7472719929737301
is a type of,Domain,2.5 Hydrology,type,48,1.677381113254781
is a type of,Domain,2.5 Hydrology,BSC,44,1.5375993538168824
is a type of,Domain,2.5 Hydrology,stream,42,1.4677084740979334
is a type of,Domain,2.5 Hydrology,temperature,40,1.397817594378984
is a type of,Domain,2.5 Hydrology,surface,38,1.3279267146600349
is a type of,Domain,2.5 Hydrology,rainfall,35,1.223090395081611
is a type of,Domain,2.5 Hydrology,wave,34,1.1881449552221366
is a type of,Domain,2.5 Hydrology,plant,32,1.1182540755031873
is a type of,Domain,2.5 Hydrology,river,32,1.1182540755031873
is a type of,Domain,2.5 Hydrology,nitrate,32,1.1182540755031873
is a type of,Domain,2.5 Hydrology,groundwater,31,1.0833086356437125
is a type of,Domain,2.5 Hydrology,topography,30,1.0483631957842379
is a type of,Domain,2.5 Hydrology,characteristic,30,1.0483631957842379
is a type of,Domain,2.5 Hydrology,chlorine,29,1.0134177559247635
is a type of,Domain,2.5 Hydrology,pH,29,1.0134177559247635
is a type of,Domain,2.5 Hydrology,lake,28,0.9784723160652888
is a type of,Domain,2.5 Hydrology,vegetation,26,0.9085814363463397
is a type of,Domain,2.5 Hydrology,number,26,0.9085814363463397
is a type of,Domain,2.5 Hydrology,fish,25,0.8736359964868651
is a type of,Domain,2.5 Hydrology,sulfate,25,0.8736359964868651
is a type of,Domain,2.5 Hydrology,carbon,25,0.8736359964868651
is a type of,Domain,2.5 Hydrology,turbidity,25,0.8736359964868651
is a type of,Domain,2.5 Hydrology,lichen,24,0.8386905566273904
is a type of,Domain,2.5 Hydrology,g,24,0.8386905566273904
is a type of,Domain,2.5 Hydrology,fragment,24,0.8386905566273904
is a type of,Domain,2.5 Hydrology,conductivity,23,0.8037451167679158
is a type of,Domain,2.5 Hydrology,location,23,0.8037451167679158
is a type of,Domain,2.5 Hydrology,flow,23,0.8037451167679158
is a type of,Domain,2.5 Hydrology,channel,23,0.8037451167679158
is a type of,Domain,2.5 Hydrology,change,22,0.7687996769084412
is a type of,Domain,2.5 Hydrology,event,22,0.7687996769084412
is a type of,Domain,2.5 Hydrology,value,22,0.7687996769084412
is a type of,Domain,2.5 Hydrology,use,22,0.7687996769084412
is a type of,Domain,2.5 Hydrology,alga,20,0.698908797189492
is a type of,Domain,2.5 Hydrology,dioxide,20,0.698908797189492
is a type of,Domain,2.5 Hydrology,iron,20,0.698908797189492
is a type of,Domain,2.5 Hydrology,precipitation,19,0.6639633573300174
is a type of,Domain,2.5 Hydrology,tree,19,0.6639633573300174
is a type of,Domain,2.5 Hydrology,salt,19,0.6639633573300174
is a type of,Domain,2.5 Hydrology,scale,18,0.6290179174705428
is a type of,Domain,2.5 Hydrology,term,18,0.6290179174705428
is a type of,Domain,2.5 Hydrology,Patos,18,0.6290179174705428
is a type of,Domain,2.5 Hydrology,Lagoon,18,0.6290179174705428
is a type of,Domain,2.5 Hydrology,2,17,0.5940724776110683
is a type of,Domain,2.5 Hydrology,erosion,17,0.5940724776110683
is a type of,Domain,2.5 Hydrology,model,17,0.5940724776110683
is a type of,Domain,2.5 Hydrology,bridge,17,0.5940724776110683
is a type of,Domain,2.5 Hydrology,velocity,17,0.5940724776110683
is a type of,Domain,2.5 Hydrology,development,17,0.5940724776110683
is a type of,Domain,2.5 Hydrology,leave,17,0.5940724776110683
is a type of,Domain,2.5 Hydrology,wind,17,0.5940724776110683
is a type of,Domain,2.5 Hydrology,Fig.,16,0.5591270377515937
is a type of,Domain,2.5 Hydrology,ground,16,0.5591270377515937
is a type of,Domain,2.5 Hydrology,1,16,0.5591270377515937
is a type of,Domain,2.5 Hydrology,structure,16,0.5591270377515937
is a type of,Domain,2.5 Hydrology,source,16,0.5591270377515937
is a type of,Domain,2.5 Hydrology,bacterium,16,0.5591270377515937
is a type of,Domain,2.5 Hydrology,sediment,15,0.5241815978921189
is a type of,Domain,2.5 Hydrology,bay,15,0.5241815978921189
is a type of,Domain,2.5 Hydrology,system,15,0.5241815978921189
is a type of,Domain,2.5 Hydrology,ocean,15,0.5241815978921189
is a type of,Domain,2.5 Hydrology,size,15,0.5241815978921189
is a type of,Domain,2.5 Hydrology,basin,15,0.5241815978921189
is a type of,Domain,2.5 Hydrology,distribution,15,0.5241815978921189
is a type of,Domain,2.5 Hydrology,dam,15,0.5241815978921189
is a type of,Domain,2.5 Hydrology,treatment,15,0.5241815978921189
is a type of,Domain,2.5 Hydrology,moisture,15,0.5241815978921189
is a type of,Domain,2.5 Hydrology,sensitivity,14,0.4892361580326444
is a type of,Domain,2.5 Hydrology,storm,14,0.4892361580326444
is a type of,Domain,2.5 Hydrology,pollution,14,0.4892361580326444
is a type of,Domain,2.5 Hydrology,larva,14,0.4892361580326444
is a type of,Domain,2.5 Hydrology,lamblia,14,0.4892361580326444
is a type of,Domain,2.5 Hydrology,debris,14,0.4892361580326444
is a type of,Domain,2.5 Hydrology,region,14,0.4892361580326444
is a type of,Domain,2.5 Hydrology,hydrogen,14,0.4892361580326444
is a type of,Domain,2.5 Hydrology,amount,14,0.4892361580326444
is a type of,Domain,2.5 Hydrology,m,14,0.4892361580326444
is a type of,Domain,2.5 Hydrology,Sea,14,0.4892361580326444
is a type of,Domain,2.5 Hydrology,measure,13,0.45429071817316985
